Project Name,Neighborhood,Zip Code,TtlProjUnits,RentUnits,OwnUnits,TtlMarket,MarketRent,MarketOwn,Total Income-Restricted,Income- Restricted Rental,Income- Restricted Ownership,Tenure,Public/ Private,Includes Elderly Units?,Section_8
Holmes (VUP),Dorchester,2121,2,2,0,1,1,0,1,1,0,Rental,Private,,
Home Again (Back of the Hill),Jamaica Plain,2120,22,6,16,0,0,0,22,6,16,Ownership/Rental,Private,,
Home For Little Wanderers,Jamaica Plain,2120,20,20,0,0,0,0,20,20,0,Rental - Homeless,Private,,
Homes at Peter's Park,South End,2118,10,0,10,7,0,7,3,0,3,Ownership,Private,,
Homestead House,Roxbury,2121,6,6,0,1,1,0,5,5,0,Rental,Private,,
Hope House (SPO) (Production),Roxbury,2119,102,102,0,0,0,0,102,102,0,Rental,Private,,
Hope House II,Roxbury,2125,24,24,0,0,0,0,24,24,0,Rental - Homeless,Private,,
Hopkins-Capen-Mountain-Fuller,Mattapan,2124,9,5,4,0,0,0,9,5,4,Ownership/Rental,Private,,
Horizons I,Mattapan,2126,7,7,0,1,1,0,6,6,0,Rental,Public,,
Howard Dacia Homes,Roxbury,2125,26,26,0,0,0,0,26,26,0,Rental,Private,,
Howard/Woodward/Dean,Roxbury,2125,9,0,9,0,0,0,9,0,9,Ownership,Private,,
Hub 25,Dorchester,2124,278,278,0,242,242,0,36,36,0,Rental,Private,,
Humboldt Avenue Apts,Roxbury,2119,20,20,0,0,0,0,20,20,0,Rental,Private,,
Humphreys St Housing Homeownership,Dorchester,2125,7,0,7,0,0,0,7,0,7,Ownership,Private,,
Humphreys St Housing Rental,Dorchester,2125,11,11,0,0,0,0,11,11,0,Rental,Private,,
Humphreys Street Homeowner,Roxbury,2125,7,0,7,0,0,0,7,0,7,Ownership,Private,,
Hunt (VUP),Roxbury,2121,2,2,0,0,0,0,2,2,0,Rental,Private,,
Huntington House,Fenway/Kenmore,2115,88,88,0,0,0,0,88,88,0,Rental,Public,,
Hurley (VUP),Dorchester,2122,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Hyde Square Commons,Jamaica Plain,2130,18,0,18,17,0,17,1,0,1,Ownership,Private,,
Hyde Square Coop,Jamaica Plain,2130,42,42,0,0,0,0,42,42,0,Cooperative,Private,,
Hyde/Jackson Homes,Jamaica Plain,2130,13,2,11,0,0,0,13,2,11,Ownership/Rental,Private,,
Hyde-Blakemore,Roslindale,2131,13,0,13,0,0,0,13,0,13,Ownership,Private,,
IBA SRO Collaborative,South End,2118,11,11,0,0,0,0,11,11,0,Rental - SRO,Private,,
Independent Living Project,Hyde Park,2136,6,6,0,0,0,0,6,6,0,Rental,Private,,
Infill Apartments,Roxbury,2119,13,13,0,0,0,0,13,13,0,Rental,Private,,
Infill Colaborative,South End,2120,4,0,4,3,0,3,1,0,1,Ownership,Private,,
Infill I,Roxbury,2119,48,0,48,31,0,31,17,0,17,Ownership,Private,,
Infill I (MHFA) ?,Mattapan,2124,8,8,0,0,0,0,8,8,0,Rental,Public,,
Ingram (VUP),Roxbury,2121,3,2,1,1,0,1,2,2,0,Ownership/Rental,Private,,
Ink Block (Buildings 1-3),South End,2118,315,315,0,274,274,0,41,41,0,Rental,Private,,
Ink Block Sepia (Building 4) ,South End,2118,77,0,77,69,0,69,8,0,8,Ownership,Private,,
Ink Block Siena (Building 5) ,South End,2118,76,0,76,74,0,74,2,0,2,Ownership,Private,,
Interfaith Apartments,South End,2118,69,69,0,0,0,0,69,69,0,Rental,Private,,Y
Intervale St. HOME AGAIN,Roxbury,2121,15,2,13,0,0,0,15,2,13,Ownership/Rental,Private,,
Intervale-Fayston,Roxbury,2121,5,3,2,0,0,0,5,3,2,Ownership/Rental,Private,,
Intervale-Magnolia,Roxbury,2125,88,88,0,0,0,0,88,88,0,Rental,Private,,Y
J.J. Carroll Apts (2-37),Allston/Brighton,2135,64,64,0,0,0,0,64,64,0,Rental - Senior,Public,Y,
J.J. Meade (2-38),Dorchester,2124,40,40,0,0,0,0,40,40,0,Rental - Senior,Public,Y,
Jackson (VUP),Mattapan,2124,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Jackson Commons,Roxbury,2119,37,37,0,0,0,0,37,37,0,Rental,Private,,
Jacob's Place,Roxbury,2121,12,0,12,0,0,0,12,0,12,Ownership,Private,,
Jamaica Plain Apartments,Roxbury,2119,103,103,0,0,0,0,103,103,0,Rental,Private,,Y
JAMAICA PLAINS COOP SERV ,Roslindale,2130,62,62,0,0,0,0,62,62,0,Rental - Senior,Private,Y,
Jewish Community Housing for the Elderly,Allston/Brighton,2135,61,0,61,0,0,0,61,61,0,Rental - Senior,Private,Y,
John Boyle O'Reilly School,South Boston,2127,32,32,0,0,0,0,32,32,0,Rental - Senior,Private,Y,Y
Johnson (VUP) CDFI,Roxbury,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
JP Cohousing,Jamaica Plain,2130,30,0,30,27,0,27,3,0,3,Ownership,Private,,
JULIA MARTIN HOUSE,Jamaica Plain,2130,56,56,0,0,0,0,56,56,0,Rental - Senior,Private,Y,
Julian Phase I - HOME AGAIN,Roxbury,2119,13,2,11,0,0,0,13,2,11,Ownership/Rental,Private,,
KAFANM - Circle of Haitian Women (aka Women's Institute),Mattapan,2124,6,6,0,0,0,0,6,6,0,Rental,Private,,
Kasanof Bakery (Rental & Ownership),Roxbury,2119,64,48,16,0,0,0,64,48,16,Ownership/Rental,Private,,
Keazer (VUP),Dorchester,2124,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Kelley (VUP),Roxbury,2119,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Kenmore Abbey,Fenway/Kenmore,2215,199,199,0,1,1,0,198,198,0,Rental - Senior,Private,Y,Y
Ketchen (VUP),Roxbury,2119,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Keystone Apartments,Dorchester,2124,223,223,0,1,1,0,222,222,0,Rental - Senior,Private,Y,Y
Kimbrough (VUP),Dorchester,2124,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Kittredge Square,Roxbury,2119,6,0,6,3,0,3,3,0,3,Ownership,Private,,
Laboure,South Boston,2127,18,18,0,0,0,0,18,18,0,Rental,Private,,
Laconia Condominiums,South End,2124,99,0,99,71,0,71,28,0,28,Ownership,Private,,
Lafayette Lofts,Central,2111,42,0,42,38,0,38,4,0,4,Ownership,Private,,
Lamartine Homes - Home Again,Jamaica Plain,2130,10,2,8,0,0,0,10,2,8,Ownership/Rental,Private,,
Lancaster House Condominium,South End,2118,4,0,4,0,0,0,4,0,4,Ownership,Private,,
Landfall Apartments,East Boston,2128,111,111,0,16,16,0,95,95,0,Rental,Private,Y,Y
Landfall West Apts,East Boston,2128,59,59,0,0,0,0,59,59,0,Rental - Senior,Private,Y,
Langham Court,South End,2118,84,84,0,0,0,0,84,84,0,Rental,Private,,
Laramie (VUP),Hyde Park,2136,2,1,1,1,0,1,1,1,0,Rental,Private,,
LARCHMONT RESIDENCE ,Dorchester,2124,8,8,0,0,0,0,8,8,0,Rental - Senior,Private,Y,
Larkin (VUP),Jamaica Plain,2130,1,1,0,0,0,0,1,1,0,Rental,Private,,
Latin Academy Adaptive Re-use,Dorchester,2124,35,35,0,0,0,0,35,35,0,Rental,Private,,
Lawrence (VUP),Dorchester,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Lawrence Court,South End,2116,12,0,12,9,0,9,3,0,3,Ownership,Private,,
LBB Housing,Mattapan,2126,101,101,0,0,0,0,101,101,0,Rental,Private,,Y
Leila Doe House,Jamaica Plain,2120,20,20,0,1,1,0,19,19,0,Rental,Private,,
Lenox Street (2-4),South End,2118,285,285,0,0,0,0,285,285,0,Rental,Public,,
Levedo Building,Dorchester,2124,24,24,0,0,0,0,24,24,0,Rental,Private,,
Leventhal House,Allston/Brighton,2135,254,254,0,1,1,0,253,253,0,Rental - Senior,Private,Y,Y
Lewis Mall,East Boston,2128,47,47,0,0,0,0,47,47,0,Rental - Senior,Private,Y,
Lithgow Apts,Dorchester,2124,31,31,0,0,0,0,31,31,0,Rental,Private,,
Little Chestnut Street Condominium,Charlestown,2129,6,0,6,0,0,0,6,0,6,Ownership,Private,,
Lofts at Westinghouse Plaza,Hyde Park,2136,62,16,46,53,16,37,9,0,9,Rental,Private,,
LOGO Apts (73u),Roxbury,2119,91,91,0,0,0,0,91,91,0,Rental,Private,,Y
Long Glen Apartments,Allston/Brighton,2134,59,59,0,0,0,0,59,59,0,Rental,Public/Private,,
Long Glen Rental II (formerly homeownership),Allston/Brighton,2134,33,33,0,0,0,0,33,33,0,Rental,Private,,
Longfellow School,Roslindale,2131,44,44,0,0,0,0,44,44,0,Rental - Senior,Private,Y,
Longwood Row,Jamaica Plain,2120,25,25,0,21,21,0,4,4,0,Rental,Private,,
Lorenzo Pitts Portfolio (JPNCD 2018),Roxbury,2119,137,137,0,0,0,0,137,137,0,Rental,Private,,Y
Lowell Square,Central,2114,183,183,0,0,0,0,183,183,0,Rental,Private,,Y
Lower Mills (2-57),Dorchester,2124,178,178,0,0,0,0,178,178,0,Rental - Senior,Public,Y,Y
Lower Roxbury Tenant Corp,South End,2120,70,70,0,17,17,0,53,53,0,Rental,Private,,
Lucerne Gardens,Mattapan,2124,45,45,0,0,0,0,45,45,0,Rental,Private,,Y
Lucky Strike Residential Project,Dorchester,2122,22,3,19,19,0,19,3,3,0,Ownership/Rental,Private,,
Luis (VUP),Dorchester,2124,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Lumen (30 Polk St),Charlestown,2129,30,0,30,26,0,26,4,0,4,Ownership,Private,,
Lyman School Apts for the Elderly,East Boston,2128,45,45,0,0,0,0,45,45,0,Rental - Senior,Private,Y,Y
M Walsh (VUP),Dorchester,2122,2,2,0,0,0,0,2,2,0,Rental,Private,,
M.E. McCormack (2-23),South Boston,2127,1016,1016,0,0,0,0,1016,1016,0,Rental,Public,,
M.L. King Apartments (2-40),Roxbury,2119,104,104,0,0,0,0,104,104,0,Rental - Senior,Public,Y,
Smith (VUP),Mattapan,2126,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Madison Melnea Cass Apts/Whittier Phase 1B,Roxbury,2119,76,76,0,4,4,0,72,72,0,Rental,Public/Private,,
Madison Parcel 10 Bldg C (Belvidere/Dalton East Offsite) ,Roxbury,2119,30,30,0,9,9,0,21,21,0,Rental,Private,,
Madison Park III,Roxbury,2119,120,120,0,0,0,0,120,120,0,Rental,Private,,Y
Madison Park IV,Roxbury,2119,143,143,0,0,0,0,143,143,0,Rental,Private,Y,
Main Street Townhouses,Charlestown,2129,26,0,26,16,0,16,10,0,10,Ownership,Private,,
MainStay House,Charlestown,2129,14,14,0,0,0,0,14,14,0,Rental - SRO,Private,,
Malone Apts (2-89C),Hyde Park,2136,102,102,0,0,0,0,102,102,0,Rental,Public,,
Mandela Homes,South End,2118,276,276,0,0,0,0,276,276,0,Rental,Private,,Y
Manganello (VUP),East Boston,2128,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Maple Commons,Roxbury,2119,41,41,0,0,0,0,41,41,0,Rental,Private,,
Marcus Garvey Gardens,Roxbury,2119,161,161,0,0,0,0,161,161,0,Rental,Private,Y,Y
Marksdale Gardens I&II,Roxbury,2119,178,178,0,0,0,0,178,178,0,Cooperative,Private,,Y
Marriro (VUP) CDFI,Roxbury,2121,3,2,1,1,0,1,2,2,0,Ownership/Rental,Private,,
Martinex-Alamo (VUP),Roxbury,2125,3,2,1,1,0,1,2,2,0,Ownership/Rental,Private,,
Mary Colbert Apartments,Charlestown,2129,30,30,0,0,0,0,30,30,0,Rental - Senior,Private,Y,Y
Mason Place,Central,2111,128,128,0,0,0,0,128,128,0,Rental - Senior,Private,Y,Y
Mass Pike Towers,Central,2116,200,200,0,0,0,0,200,200,0,Rental,Private,,Y
Mattapan Apartments,Dorchester,2122,183,183,0,0,0,0,183,183,0,Rental,Private,,Y
Mattapan Center for Life,Mattapan,2126,45,45,0,0,0,0,45,45,0,Rental - Senior,Private,Y,
Mattapan Heights I AKA: The Foley,Mattapan,2126,176,176,0,24,24,0,152,152,0,Rental - Senior,Private,Y,
Mattapan Heights III & IV,Mattapan,2126,73,73,0,0,0,0,73,73,0,Rental,Private,,
MAVERICK GARDENS I,East Boston,2128,150,150,0,0,0,0,150,150,0,Rental,Private,,
Maverick Landing (2-8),East Boston,2128,396,396,0,91,91,0,305,305,0,Rental,Private,,
McCrohon House - HEARTH (SPO),Jamaica Plain,2130,16,16,0,1,1,0,15,15,0,Rental,Private,,
Mei Wah Village,Central,2111,41,41,0,0,0,0,41,41,0,Rental - Senior,Private,Y,
Mendes (VUP),Dorchester,2125,3,2,1,1,0,1,2,2,0,Ownership/Rental,Private,,
Meranda (VUP),Roxbury,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Mercantile Building,Central,2109,122,122,0,0,0,0,122,122,0,Rental,Private,,Y
Meridian House,East Boston,2128,12,12,0,0,0,0,12,12,0,Rental,Private,,
Meridian St,East Boston,2128,5,0,5,0,0,0,5,0,5,Ownership,Private,,
Methunion Manor Coop,South End,2116,149,149,0,0,0,0,149,149,0,Rental,Private,,Y
Mezzo Design Lofts,Charlestown,2129,146,0,146,131,0,131,15,0,15,Ownership,Private,,
MHPI Community Apartments,Jamaica Plain,2120,6,6,0,0,0,0,6,6,0,Rental - Senior,Private,Y,
MHPI II,Roxbury,2130,11,11,0,0,0,0,11,11,0,Rental - Senior,Private,Y,
MHPI III,Jamaica Plain,2130,12,12,0,0,0,0,12,12,0,Rental - Senior,Private,Y,
MHPI IV-A,Roxbury,2130,10,10,0,0,0,0,10,10,0,Rental,Private,,Y
MHPI IV-B,Roxbury,2119,10,10,0,0,0,0,10,10,0,Rental,Private,,Y
MHPI IV-C,Dorchester,2124,12,12,0,0,0,0,12,12,0,Rental,Private,,
MHPI V,Dorchester,2121,16,16,0,0,0,0,16,16,0,Rental - Senior,Private,Y,
MHPI VI,Dorchester,2125,15,15,0,0,0,0,15,15,0,Rental,Private,Y,
Midway Phase I,South Boston,2127,44,0,44,38,0,38,6,0,6,Ownership,Private,,
Midway Studios,South Boston,2127,89,89,0,53,53,0,36,36,0,Rental,Private,,
Miller (VUP),Dorchester,2122,1,1,0,0,0,0,1,1,0,Rental,Private,,
Ming's Restaurant 160 E Berkeley,South End,2118,38,38,0,37,37,0,1,1,0,Rental,Private,,
Minot Hall Condominium,South End,2118,45,0,45,42,0,42,3,0,3,Ownership,Private,,
Mishawum Assisted Living,Charlestown,2129,66,66,0,33,33,0,33,33,0,Rental - Senior,Private,Y,Y
Mishawum Park,Charlestown,2129,337,337,0,0,0,0,337,337,0,Rental,Private,,Y
Mission Hill Flats (1457 Tremont St),Jamaica Plain,2120,40,40,0,35,35,0,5,5,0,Rental,Private,,
Mission Hill Phase I - HOME AGAIN,Jamaica Plain,2120,22,6,16,0,0,0,22,6,16,Ownership/Rental,Private,,
Mission Hill Phase II,Jamaica Plain,2130,34,34,0,0,0,0,34,34,0,Rental,Private,,
Mission Hill Scattered Sites,Jamaica Plain,2120,21,0,21,16,0,16,5,0,5,Ownership,Private,,
Mission Hill-Phase III - Home Again,Jamaica Plain,2120,24,6,18,0,0,0,24,6,18,Ownership/Rental,Private,,
Mission Main Phase I,Jamaica Plain,2120,310,310,0,51,51,0,259,259,0,Rental,Private,,
Mission Park,Jamaica Plain,2115,697,697,0,0,0,0,697,697,0,Rental,Private,Y,Y
MLK/Washington Commons,Roxbury,2119,49,0,49,21,0,21,28,0,28,Ownership,Private,,
Monsignor Lyons Condo II,South Boston,2127,6,0,6,0,0,0,6,0,6,Ownership,Private,,
Monsignor Lyons II- HOME AGAIN,South Boston,2127,6,0,6,0,0,0,6,0,6,Ownership,Private,,
Monsignor Lyons Townhouses,South Boston,2127,10,0,10,0,0,0,10,0,10,Ownership,Private,,
Montebello Rd Coop,Roxbury,2130,7,7,0,0,0,0,7,7,0,Cooperative,Private,,
Moore (VUP),Mattapan,2126,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Moreland St Apts,Roxbury,2119,12,12,0,0,0,0,12,12,0,Rental - Homeless,Private,,
Morton Apts,Mattapan,2124,24,24,0,0,0,0,24,24,0,Rental,Private,,Y
Morton Village Apts (AOP),Mattapan,2126,207,207,0,0,0,0,207,207,0,Rental,Private,,
Morville House,Fenway/Kenmore,2115,147,147,0,0,0,0,147,147,0,Rental - Senior,Private,Y,Y
Mount Vernon St Housing Project (Phase 1),Dorchester,2125,205,205,0,183,183,0,22,22,0,Rental,Private,,
Mr. Lee's Lodge / 23-25 Alaska St,Roxbury,2119,17,17,0,1,1,0,16,16,0,Rental,Private,,
Msgr. Powers/L St. (667-3),South Boston,2127,68,68,0,0,0,0,68,68,0,Rental - Senior,Public,Y,
Mt Pleasant Apts,Roxbury,2119,98,98,0,0,0,0,98,98,0,Rental,Private,,Y
Mt Pleasant Home Inc.,Jamaica Plain,2199,60,60,0,22,22,0,38,38,0,Rental,Private,,
Mt. Bowdoin/Erie Ellington - HOME AGAIN,Roxbury,2121,16,6,10,0,0,0,16,6,10,Ownership/Rental,Private,,
Munevar (VUP),Jamaica Plain,2130,3,2,1,1,0,1,2,2,0,Ownership/Rental,Private,,
Mystic Studios,South End,2118,32,32,0,26,26,0,6,6,0,Rental,Private,,
Nashua St Residences at the Fleet Center,Central,2114,503,503,0,473,473,0,30,30,0,Rental,Private,,
Nate Smith House,Jamaica Plain,2130,44,44,0,0,0,0,44,44,0,Rental - Senior,Private,Y,
Nazing Court,Roxbury,2121,151,151,0,0,0,0,151,151,0,Rental,Private,,
NEBH Redevelopment,Jamaica Plain,2120,75,75,0,60,60,0,15,15,0,Rental - Senior,Private,Y,
NEMA Boston (399 Congress St),South Boston,2127,414,414,0,360,360,0,54,54,0,Rental,Private,,
Neponset Fields - Elderly Housing (202),Hyde Park,2136,31,31,0,0,0,0,31,31,0,Rental - Senior,Private,Y,
New Port Antonio Apts,Roxbury,2119,227,227,0,0,0,0,227,227,0,Rental,Private,,Y
Newcastle/Saranac,South End,2127,97,97,0,48,48,0,49,49,0,Rental,Private,,Y
Nor-al,Dorchester,2124,57,57,0,0,0,0,57,57,0,Rental,Private,,Y
Norfield,Dorchester,2121,45,45,0,0,0,0,45,45,0,Rental,Private,,Y
Norflett (VUP),Roxbury,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Norfolk Street Transitional,Mattapan,2126,3,3,0,0,0,0,3,3,0,Rental,Private,,
North Suffolk Group Home,East Boston,2128,28,28,0,0,0,0,28,28,0,Rental,Private,,
North Suffolk Group Home 2,Hyde Park,2136,28,28,0,0,0,0,28,28,0,Rental,Private,,
Northampton Street,South End,2118,32,0,32,26,0,26,6,0,6,Ownership,Private,,
Northampton Tower,South End,2118,347,347,0,86,86,0,261,261,0,Rental,Private,,
Northampton/Mass. Ave.*,South End,2118,12,12,0,0,0,0,12,12,0,Rental,Private,,
Norway Housing,Fenway/Kenmore,2115,136,136,0,0,0,0,136,136,0,Rental,Private,Y,Y
Norwell Whitfield (HOME AGAIN),Dorchester,2124,20,2,18,0,0,0,20,2,18,Ownership/Rental,Private,,
Nu Life Development,Roxbury,2121,16,0,16,0,0,0,16,0,16,Ownership,Private,,
OAK ROW,West Roxbury,2132,80,80,0,70,70,0,10,10,0,Rental,Private,,
Oak Terrace,Central,2111,88,88,0,0,0,0,88,88,0,Rental,Private,,Y
"O'Connor Way [150 Seaport, Pier 4/Phase III Offsite Affordables]",South Boston,2127,47,47,0,1,1,0,46,46,0,Rental - Senior,Private,Y,
Off Centre Lofts,Jamaica Plain,2130,21,21,0,19,19,0,2,2,0,Rental,Private,,
Old Colony (2-24),South Boston,2127,873,873,0,0,0,0,873,873,0,Rental,Public,,
Old Colony Square,South Boston,2127,24,0,24,21,0,21,3,0,3,Ownership,Private,,
Oliveira (VUP),Dorchester,2125,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Oliver Lofts,Jamaica Plain,2120,62,62,0,19,19,0,43,43,0,Rental,Private,,
Olmstead Green Phase 2,Mattapan,2124,50,50,0,0,0,0,50,50,0,Rental,Private,,
Olmstead Green Phase I Rental,Mattapan,2124,51,51,0,0,0,0,51,51,0,Rental,Private,,
Olmsted Green Rental Housing Phase 3,Mattapan,2124,50,50,0,0,0,0,50,50,0,Rental,Private,,
Olmsted Place (161 S Huntington),Jamaica Plain,2115,196,196,0,159,159,0,37,37,0,Rental,Private,,
On Luck Housing,Central,2111,75,75,0,1,1,0,74,74,0,Rental - Senior,Private,Y,Y
One Canal,Central,2114,310,310,0,290,290,0,20,20,0,Rental,Private,,
One Garden Condominium,Back Bay/Beacon Hill,2114,12,0,12,11,0,11,1,0,1,Ownership,Private,,
One Greenway (Parcel 24 North/Affordable),Central,2111,312,312,0,217,217,0,95,95,0,Rental,Private,,Y
One Lenox (SPO),South End,2118,26,26,0,1,0,1,25,25,0,Rental,Private,,
One Lincoln Plaza,Central,2111,85,0,85,74,0,74,11,0,11,Ownership,Private,,
Orchard Gardens,Roxbury,2119,331,331,0,49,49,0,282,282,0,Rental,Public,,
Orient Heights (200-8),East Boston,2128,331,331,0,0,0,0,331,331,0,Rental,Public,,
Otis Field Estates,Dorchester,2121,10,0,10,0,0,0,10,0,10,Ownership,Private,,
Owens (VUP),Roxbury,2121,2,2,0,0,0,0,2,2,0,Rental,Private,,
Oxford Ping On,Central,2111,67,67,0,1,1,0,66,66,0,Rental,Private,,
Oxford Place,Central,2111,39,39,0,0,0,0,39,39,0,Rental,Private,,Y
Packard Crossing Phase I,Allston/Brighton,2134,38,38,0,33,33,0,5,5,0,Rental,Private,,
Parcel 24/South Homeownership,Central,2111,51,0,51,0,0,0,51,0,51,Ownership,Private,,
Parcel 25 (Phase 1A),Jamaica Plain,2120,40,40,0,0,0,0,40,40,0,Rental,Private,,
Parcel 39A (45 First Ave),Charlestown,2129,54,0,54,43,0,43,11,0,11,Ownership,Private,,
Parcel P-2,Charlestown,2129,21,0,21,14,0,14,7,0,7,Ownership,Private,,
Parcel R-8/Mass Ave,South End,2118,3,0,3,2,0,2,1,0,1,Ownership,Private,,
Parcel U (Phase A & C),Roslindale,2130,102,78,24,21,0,21,81,78,3,Ownership/Rental,Private,,
Paris Village,East Boston,2128,32,32,0,0,0,0,32,32,0,Rental,Private,,
Park Cinema,Dorchester,2122,38,38,0,0,0,0,38,38,0,Rental,Private,,Y
Park Congregate,Dorchester,2124,18,18,0,0,0,0,18,18,0,Rental - Senior,Private,Y,
Park Gardens,Roxbury,2119,38,38,0,0,0,0,38,38,0,Rental,Private,,Y
Park Lane Seaport Apartments (Massport Parcels G & J),South Boston,2127,465,112,353,447,97,350,18,15,3,Ownership,Private,,
Parker Hill Apts,Jamaica Plain,2120,90,90,0,0,0,0,90,90,0,Rental,Private,,
Parkside on Adams,Roslindale,2131,43,43,0,37,37,0,6,6,0,Rental,Private,,
Parkview SRO,Fenway/Kenmore,2115,61,61,0,0,0,0,61,61,0,Rental - SRO,Private,,
Parmelee Court,South End,2118,74,74,0,25,25,0,49,49,0,Rental,Private,,
Parry (VUP),Roxbury,2121,2,2,0,0,0,0,2,2,0,Rental,Private,,
Pasciucco Apts (2-54),Dorchester,2125,92,92,0,0,0,0,92,92,0,Rental - Senior,Public,Y,
Pass (VUP),Dorchester,2124,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Patricia White (2-71),Allston/Brighton,2135,225,225,0,0,0,0,225,225,0,Rental - Senior,Public,Y,
Patrick (VUP),Mattapan,2126,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
PBX Residences,Central,2111,46,46,0,39,39,0,7,7,0,Rental,Private,,
Peabody Building,Dorchester,2124,18,18,0,7,7,0,11,11,0,Rental,Private,,
Peabody Square/Englewood (2-83),Dorchester,2124,103,103,0,0,0,0,103,103,0,Rental - Senior,Public,Y,
Penniman on the Park,Allston/Brighton,2134,36,0,36,30,0,30,6,0,6,Ownership,Private,,
Penny Savings,South End,2118,23,0,23,21,0,21,2,0,2,Ownership,Private,,
Pereira (VUP),Dorchester,2125,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Perkins (VUP),Mattapan,2126,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Peterborough Housing,Fenway/Kenmore,2215,220,220,0,0,0,0,220,220,0,Rental,Private,,Y
Peters (VUP),Dorchester,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Phillips Brooks School,Roxbury,2121,56,56,0,0,0,0,56,56,0,Rental,Private,,
Pickle Factory (Oliver Lofts),Jamaica Plain,2120,62,62,0,19,19,0,43,43,0,Rental,Private,,
Pine Street 414 Harrison Ave (SPO),South End,2118,11,11,0,0,0,0,11,11,0,Rental,Private,,
Pine Street 459 Park Dr (SPO),Fenway/Kenmore,2215,22,22,0,0,0,0,22,22,0,Rental,Private,,
Pine Street Inn (689-1),South End,2118,150,150,0,0,0,0,150,150,0,Rental,Public,,
Pinnock (VUP),Mattapan,2126,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Pond View Apartments,Jamaica Plain,2130,60,60,0,4,4,0,56,56,0,Rental,Private,,Y
Port 45 (45 W Third St),South Boston,2127,104,0,104,91,0,91,13,0,13,Ownership,Private,,
Portis Family House,Jamaica Plain,2115,7,7,0,0,0,0,7,7,0,Rental,Private,,
Powell (VUP),Roxbury,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Prang Estates,Roxbury,2119,33,33,0,0,0,0,33,33,0,Rental,Private,,
Project Family Independence,Roxbury,2119,15,15,0,0,0,0,15,15,0,Rental,Private,,
Putnam Place,Roxbury,2121,9,1,8,2,0,2,7,1,6,Ownership/Rental,Private,,
Quincy Commons,Roxbury,2119,40,40,0,0,0,0,40,40,0,Rental - Senior,Private,Y,
Quincy Heights,Roxbury,2125,129,129,0,0,0,0,129,129,0,Rental,Private,,Y
Quincy Tower,Central,2116,161,161,0,0,0,0,161,161,0,Rental - Senior,Private,Y,
R-87 Prospect St,Charlestown,2129,14,0,14,11,0,11,3,0,3,Ownership,Private,,
RAP-UP I,Roxbury,2119,33,33,0,0,0,0,33,33,0,Rental,Private,,Y
RAP-UP II B,Roxbury,2119,51,51,0,0,0,0,51,51,0,Rental,Private,,Y
Raven-Ramsey-Folsom,Dorchester,2125,7,4,3,1,0,1,6,3,3,Ownership/Rental,Private,,
Reddick (VUP),Roxbury,2119,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Renwood-Cunard,South End,2120,17,17,0,0,0,0,17,17,0,Rental,Private,,
Reservoir Towers,Allston/Brighton,2135,242,242,0,0,0,0,242,242,0,Rental,Private,Y,Y
Residences At Bigelow Court,Allston/Brighton,2135,26,0,26,23,0,23,3,0,3,Ownership/Rental,Private,,
Residences at Brighton Marine,Allston/Brighton,2135,102,102,0,0,0,0,102,102,0,Rental,Private,,
Residences at Dahlgren Hall at 309 E Street,South Boston,2127,18,0,18,16,0,16,2,0,2,Ownership,Private,,
Residences at Fairmount Station (15 Nott St),Hyde Park,2136,27,27,0,0,0,0,27,27,0,Rental,Private,,
Riley House - 202,Hyde Park,2136,41,41,0,1,1,0,40,40,0,Rental - Senior,Private,Y,
Rivers Edge Condominiums,Mattapan,2126,62,62,0,56,56,0,6,6,0,Rental,Private,,
RMSC Family House Shelter Conversion,Roxbury,2121,8,8,0,0,0,0,8,8,0,Rental,Private,,
Robert L. Fortes House,South End,2118,44,44,0,0,0,0,44,44,0,Rental - Senior,Private,Y,Y
Robinson (VUP),Roxbury,2121,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
